concurso,bola1,bola2,bola3,bola4,bola5,bola6,bola7,bola8,bola9,bola10,bola11,bola12,bola13,bola14,bola15,bola16
2811,1,2,3,5,6,8,9,10,11,13,15,16,19,21,22,24
2812,1,2,3,4,6,7,8,9,11,13,16,19,20,22,23,25
2813,2,3,4,5,7,8,11,13,14,15,16,18,20,23,24,25
2814,1,2,4,5,8,10,12,13,14,16,17,18,19,21,22,23
2815,1,5,7,9,10,11,12,13,14,15,16,17,18,19,21,23
2816,2,3,6,7,8,11,13,15,16,19,20,21,22,23,24,25
2817,3,5,6,7,9,10,11,12,13,14,15,16,17,18,19,23
2818,1,2,3,6,7,8,11,12,13,14,15,18,20,21,22,24
2819,1,3,4,5,8,10,13,14,15,16,17,18,21,22,23,25
2820,1,2,4,5,6,8,9,10,11,12,13,14,15,16,20,23
2821,1,2,3,4,5,7,8,9,10,14,15,16,18,20,21,22
2822,1,4,5,6,7,8,10,12,13,15,16,17,18,21,23,25
2823,1,2,4,5,7,8,9,10,14,15,17,18,19,20,23,24
2824,2,4,5,6,7,9,10,12,13,16,19,20,22,23,24,25
2825,3,5,6,7,8,11,13,15,16,18,19,21,22,23,24,25
2826,1,3,4,5,6,9,10,11,13,14,18,19,20,22,23,25
2827,1,2,3,6,7,10,11,13,14,16,17,18,20,22,23,24
2828,2,3,5,6,7,8,9,11,12,13,17,18,21,22,24,25
2829,1,3,7,8,9,11,12,13,14,15,16,17,18,19,23,24
2830,1,2,7,8,9,11,12,13,14,16,17,18,19,23,24,25
2831,1,2,5,6,9,10,11,14,16,18,19,20,21,23,24,25
2832,1,2,3,5,6,7,9,10,11,12,14,17,18,19,20,23
2833,1,4,5,8,9,11,12,13,14,16,17,18,19,20,21,24
2834,2,3,4,5,7,9,12,14,15,16,17,18,19,21,22,24
2835,1,2,3,4,6,8,12,13,15,16,17,18,20,22,23,25
2836,1,4,5,6,7,8,9,10,11,12,16,18,21,22,24,25
2837,1,2,3,6,7,8,9,10,13,14,16,18,20,23,24,25
2838,1,2,3,4,5,7,8,9,13,14,15,17,18,19,22,24
2839,1,3,5,6,7,9,10,11,13,14,15,16,17,18,19,21
2840,2,3,4,7,8,11,12,13,14,16,19,20,21,22,24,25
2841,3,7,9,10,11,13,14,16,18,19,20,21,22,23,24,25
2842,1,4,7,8,9,10,11,12,14,16,18,20,21,22,23,25
2843,1,2,4,5,6,9,10,12,14,15,16,17,18,22,23,24
2844,1,2,4,5,6,7,8,9,10,11,13,14,15,16,22,23
2845,1,3,4,5,10,11,12,13,14,16,18,19,21,23,24,25
2846,1,3,4,6,8,9,10,11,14,15,16,18,19,21,22,24
2847,1,2,5,6,7,8,10,11,13,15,16,19,20,21,23,25
2848,1,2,4,5,7,8,9,10,12,13,14,16,18,20,22,23
2849,1,2,3,5,7,9,10,12,13,14,15,19,21,23,24,25
2850,3,7,8,9,11,15,16,17,18,19,20,21,22,23,24,25
2851,1,4,6,8,9,10,11,14,15,16,17,18,20,21,22,24
2852,2,3,5,6,9,10,13,14,15,16,17,18,20,21,23,24
2853,1,2,3,5,6,7,8,12,13,15,16,17,18,20,22,23
2854,1,7,8,10,11,12,14,17,18,19,20,21,22,23,24,25
2855,1,2,3,5,7,9,10,13,14,15,16,18,19,20,21,22
2856,3,4,5,6,7,8,9,10,11,13,15,18,19,20,22,25
2857,1,3,4,5,6,7,8,9,10,12,16,18,19,20,21,23
2858,2,3,5,6,7,8,10,11,13,14,15,18,21,22,24,25
2859,1,3,4,5,7,8,9,11,12,13,15,16,18,19,21,22
2860,1,2,4,6,7,10,11,12,13,14,15,16,20,22,23,24
2861,1,3,5,6,7,9,11,16,17,19,20,21,22,23,24,25
2862,2,3,4,5,6,7,8,10,12,13,14,15,21,23,24,25
2863,1,2,3,7,8,9,10,12,13,14,15,18,20,21,24,25
2864,1,2,3,4,6,7,8,9,15,16,17,18,19,20,24,25
2865,1,3,5,6,7,8,11,12,13,14,16,18,19,22,23,25
2866,1,2,3,5,6,7,11,12,13,16,17,21,22,23,24,25
2867,1,2,3,5,6,8,10,12,14,18,19,20,21,22,23,24
2868,2,3,4,6,7,8,9,10,13,15,18,19,20,21,22,23
2869,1,2,3,6,8,9,13,14,16,17,18,19,21,22,24,25
2870,3,4,5,6,7,8,9,12,13,15,16,18,19,21,22,24
2871,1,4,5,6,7,8,12,13,14,16,17,18,19,20,21,23
2872,1,2,5,6,9,10,12,14,15,16,18,19,20,21,23,24
2873,1,3,4,6,7,8,9,11,15,16,17,19,21,23,24,25
2874,2,5,6,7,9,10,12,14,15,16,18,19,20,22,23,25
2875,2,3,7,10,11,12,13,14,17,18,19,20,22,23,24,25
2876,3,4,5,6,7,8,10,11,12,14,16,17,18,19,21,22
2877,1,3,4,5,6,7,9,11,12,13,14,15,19,21,24,25
2878,1,3,5,8,9,10,13,14,15,16,18,19,20,21,23,25
2879,1,3,6,7,8,10,11,13,15,17,19,20,22,23,24,25
2880,1,3,4,5,6,8,9,11,15,18,19,20,21,22,23,24
2881,4,6,7,8,10,11,13,16,17,18,20,21,22,23,24,25
2882,1,2,5,6,8,9,11,12,13,15,17,20,22,23,24,25
2883,1,2,4,7,8,10,11,13,14,17,18,20,21,23,24,25
2884,1,2,4,5,7,9,10,14,15,16,19,20,21,22,24,25
2885,1,2,4,6,7,8,9,10,11,14,18,20,21,23,24,25
2886,1,2,3,4,5,8,12,13,14,17,20,21,22,23,24,25
2887,1,3,4,6,7,8,9,12,15,16,17,18,20,21,22,24
2888,1,2,3,4,5,6,8,11,13,14,16,17,18,19,23,25
2889,1,2,3,8,9,10,11,13,14,15,19,20,21,23,24,25
2890,1,2,3,4,6,7,8,11,13,15,16,18,20,21,22,24
2891,2,4,6,7,8,9,10,11,12,13,15,17,18,20,24,25
2892,2,3,4,5,7,9,10,12,13,15,18,19,20,22,23,25
2893,1,2,3,4,5,6,7,8,11,12,13,14,15,21,22,25
2894,1,2,3,4,8,9,10,12,13,14,15,16,18,21,24,25
2895,1,4,5,6,8,9,10,11,13,16,19,20,21,22,24,25
2896,1,2,3,5,7,8,10,13,15,16,17,18,20,23,24,25
2897,3,4,6,11,12,13,15,16,17,18,19,20,22,23,24,25
2898,1,3,4,5,6,8,9,10,11,12,13,17,19,20,21,22
2899,3,4,5,6,7,9,13,14,15,16,18,19,21,22,24,25
2900,2,3,5,6,7,10,11,12,13,15,17,19,21,22,23,25
2901,2,3,4,5,7,8,9,11,12,13,14,15,20,23,24,25
2902,1,3,4,5,7,9,12,13,14,15,16,17,18,20,21,24
2903,1,2,3,4,6,7,12,13,15,16,17,20,21,23,24,25
2904,2,8,9,10,12,13,14,16,17,18,19,20,21,22,24,25
2905,1,2,3,4,6,8,9,11,12,16,17,18,20,21,22,25
2906,1,2,3,5,6,7,11,12,15,16,17,18,20,22,23,24
2907,3,4,5,6,7,8,9,13,14,15,16,19,20,22,23,24
2908,1,4,7,8,13,14,15,16,17,18,19,20,21,23,24,25
2909,1,4,5,6,7,9,10,13,14,15,18,19,20,21,22,23
2910,1,3,6,8,9,10,11,12,15,16,19,20,21,22,24,25
2911,1,2,5,6,7,8,13,14,15,19,20,21,22,23,24,25
2912,1,2,8,10,11,12,13,15,16,17,18,20,21,23,24,25
2913,2,3,4,6,8,9,11,13,14,18,19,20,21,23,24,25
2914,2,4,5,7,8,9,11,13,15,16,18,19,20,22,23,24
2915,2,6,8,9,10,11,12,13,14,17,19,21,22,23,24,25
2916,1,2,3,7,9,10,11,13,16,17,18,21,22,23,24,25
2917,1,3,4,7,8,9,10,12,14,16,18,19,20,21,22,24
2918,1,2,4,5,7,8,10,11,12,14,15,17,19,20,23,24
2919,1,2,4,8,9,10,11,13,14,15,16,17,20,23,24,25
2920,4,7,8,11,12,13,14,16,18,19,20,21,22,23,24,25
2921,1,2,5,6,8,9,10,13,14,15,16,17,18,21,23,24
2922,1,2,3,4,5,6,8,9,11,14,17,20,21,22,23,25
2923,1,3,7,8,9,11,12,14,15,16,18,19,20,21,24,25
2924,2,3,6,7,8,9,10,13,14,16,17,18,19,21,22,23
2925,1,2,5,7,8,9,10,11,15,16,17,18,20,21,24,25
2926,1,3,5,6,8,9,10,11,14,15,17,18,19,20,23,25
2927,1,2,3,5,7,8,9,10,13,14,16,17,19,20,22,23
2928,1,3,4,7,9,10,12,13,14,16,17,18,19,21,24,25
2929,2,3,4,5,7,8,9,10,12,14,17,18,21,22,24,25
2930,2,3,4,5,8,9,10,11,12,14,15,17,18,20,21,24
2931,1,4,6,8,9,11,12,13,15,16,17,19,22,23,24,25
2932,1,2,3,6,7,8,10,12,13,14,15,16,17,19,23,25
2933,3,4,6,10,11,13,15,16,17,18,20,21,22,23,24,25
2934,1,6,7,8,9,10,11,13,14,15,16,17,18,19,22,24
2935,4,6,7,8,9,12,13,14,15,17,18,20,21,22,23,24
2936,1,3,4,5,8,9,10,13,14,15,16,17,18,19,20,21
2937,1,2,3,5,6,8,9,11,12,14,15,17,18,19,24,25
2938,1,3,4,5,6,8,9,10,12,15,17,19,20,21,23,24
2939,1,2,4,5,8,9,10,12,13,14,15,16,18,19,20,24
2940,1,2,3,4,5,6,7,11,12,13,16,18,21,22,24,25
2941,1,2,3,4,6,9,11,12,14,15,16,18,20,23,24,25
2942,1,2,4,5,6,9,13,15,17,18,19,20,21,22,24,25
2943,1,2,3,4,6,7,8,10,11,12,15,17,20,22,23,25
2944,1,4,5,6,8,9,10,11,12,17,18,19,21,23,24,25
2945,3,4,6,8,9,10,11,12,13,15,16,17,19,20,23,24
2946,1,3,4,5,7,8,10,11,14,16,17,18,19,23,24,25
2947,1,2,5,6,8,9,10,11,12,13,14,17,18,19,21,25
2948,1,4,6,8,9,10,11,13,16,17,18,20,22,23,24,25
2949,1,2,3,4,6,7,8,9,11,13,17,18,19,22,24,25
2950,1,2,3,4,5,6,10,11,12,15,16,17,18,20,22,25
2951,1,3,5,7,8,9,10,12,13,14,15,17,21,22,23,25
2952,1,3,4,5,7,8,9,14,15,16,17,18,19,22,23,24
2953,1,2,3,4,6,8,9,15,16,17,19,20,22,23,24,25
2954,2,4,5,7,8,10,11,13,14,15,16,17,18,19,22,23
2955,1,2,3,4,5,6,9,12,13,15,17,18,20,21,23,25
2956,1,2,3,5,6,7,8,9,10,11,13,16,17,18,19,22
2957,1,2,3,5,7,10,11,13,14,15,18,19,20,22,24,25
2958,1,2,3,4,5,6,7,9,10,12,13,15,17,18,22,24
2959,2,3,4,6,9,11,12,15,16,17,18,20,21,22,23,24
2960,1,2,4,6,7,8,10,11,13,15,18,19,22,23,24,25
2961,1,2,3,4,5,6,8,9,10,12,13,16,20,21,23,25
2962,1,2,4,6,8,10,11,13,15,16,18,19,20,21,22,23
2963,2,3,5,6,7,9,10,11,12,13,14,16,21,22,23,24
2964,2,3,4,7,8,9,11,12,13,15,16,19,21,22,24,25
2965,5,6,8,9,10,11,12,14,15,16,18,20,21,23,24,25
2966,1,2,3,6,7,9,10,11,12,14,15,16,17,20,21,23
2967,1,3,4,8,9,11,12,13,14,15,16,18,20,22,23,25
2968,2,3,5,7,9,10,11,13,14,18,19,20,21,22,24,25
2969,1,3,4,5,7,8,9,10,11,12,13,17,18,22,23,25
2970,1,3,4,6,7,8,9,11,13,16,17,18,19,20,24,25
2971,1,2,3,4,5,7,8,10,11,14,15,19,20,22,24,25
2972,1,2,3,5,6,7,8,10,11,15,18,19,21,23,24,25
2973,2,6,7,9,10,12,15,16,17,18,19,20,21,22,24,25
2974,1,3,4,6,8,9,10,11,13,14,17,19,20,22,23,25
2975,1,2,4,5,6,8,9,14,18,19,20,21,22,23,24,25
2976,1,4,5,6,7,9,10,11,12,13,14,17,18,19,22,23
2977,1,3,5,7,9,10,11,13,14,15,16,17,18,20,21,23
2978,1,2,3,4,6,7,8,9,10,11,12,14,15,16,18,24
2979,4,5,6,8,9,10,13,14,15,16,19,21,22,23,24,25
2980,1,2,4,5,6,10,11,12,15,17,18,19,20,21,22,25
2981,3,4,5,8,9,10,11,12,15,16,17,18,20,21,24,25
2982,1,2,5,7,12,14,16,17,18,19,20,21,22,23,24,25
2983,1,2,4,5,8,10,12,14,15,16,18,20,21,22,24,25
2984,2,3,5,7,8,9,11,12,13,14,15,17,18,20,22,24
2985,4,6,7,8,9,11,13,14,17,19,20,21,22,23,24,25
2986,1,2,3,5,6,7,13,15,16,18,19,20,21,23,24,25
2987,4,5,6,8,9,12,13,14,15,16,18,19,20,21,23,24
2988,1,6,7,8,10,11,12,13,14,16,17,18,19,20,21,23
2989,2,5,6,8,9,10,13,14,16,17,19,20,21,22,23,25
2990,3,4,6,7,8,9,11,13,15,16,18,19,20,23,24,25
2991,1,2,4,5,6,8,9,10,12,14,15,16,17,21,24,25
2992,4,5,8,9,10,11,12,13,14,15,16,18,19,21,22,24
2993,2,3,4,6,7,9,10,11,15,16,17,18,19,20,21,25
2994,1,3,4,6,7,9,10,11,13,18,19,20,22,23,24,25
2995,1,2,4,5,6,8,10,11,12,13,15,17,18,20,23,24
2996,1,2,5,6,7,9,10,11,12,13,14,16,19,22,23,24
2997,1,3,4,5,6,8,9,11,12,14,15,16,18,19,24,25
2998,1,2,3,4,6,9,10,11,12,14,15,16,19,21,23,25
2999,1,2,3,4,6,7,8,9,12,14,15,16,21,22,24,25
3000,2,3,4,5,6,9,11,12,13,14,15,16,18,22,23,25
3001,1,4,8,9,10,11,13,15,17,18,19,20,22,23,24,25
3002,1,2,3,5,6,7,8,11,12,13,14,16,19,20,21,23
3003,1,2,3,4,5,6,7,8,9,15,17,18,20,21,22,24
3004,1,4,5,6,7,8,9,11,15,16,18,20,22,23,24,25
3005,1,4,6,8,10,11,12,14,16,17,19,20,21,22,23,24
3006,1,2,3,4,6,7,9,12,14,15,16,17,19,21,23,25
3007,1,2,3,4,5,7,8,10,12,15,16,18,19,22,23,24
3008,2,4,5,7,9,10,11,12,14,15,16,18,19,21,22,24
3009,1,2,3,5,7,10,12,14,15,16,17,18,19,20,21,24
3010,2,3,4,5,6,7,9,10,11,12,13,14,18,19,22,23
3011,1,2,3,4,6,7,10,11,13,14,16,18,19,22,23,24
3012,1,2,3,7,8,9,10,14,15,17,18,19,20,23,24,25
3013,1,4,5,6,7,9,11,12,13,15,16,17,20,21,22,23
3014,1,2,3,4,5,6,7,9,11,12,13,15,17,19,21,23
3015,1,2,4,6,8,9,13,15,16,18,19,21,22,23,24,25
3016,1,2,3,5,6,8,10,11,12,14,17,19,21,23,24,25
3017,1,2,5,6,8,10,11,12,13,16,17,18,19,22,23,25
3018,1,2,4,6,7,9,10,12,13,15,16,18,19,20,21,24
3019,1,2,4,5,9,10,11,14,16,17,19,20,21,22,24,25
3020,1,2,4,5,6,9,10,11,12,14,16,17,18,19,21,23
3021,1,2,3,4,5,6,7,8,9,11,13,14,17,18,21,25
3022,1,2,3,4,5,6,7,9,10,12,13,15,18,20,23,25
3023,1,2,3,8,9,10,12,14,15,16,17,18,20,21,23,24
3024,3,5,6,8,10,11,12,13,14,15,16,17,18,19,23,25
3025,1,2,4,5,6,7,8,11,13,14,15,17,18,20,23,24
3026,1,2,3,4,7,8,10,11,15,16,17,18,19,21,23,25
3027,1,3,5,7,8,9,10,12,14,17,18,19,20,21,23,24
3028,1,2,3,5,7,8,9,10,11,13,14,16,20,22,24,25
3029,2,3,4,5,9,11,12,13,14,15,18,19,20,21,22,24
3030,1,2,4,5,6,7,9,10,12,15,16,19,20,21,22,24
3031,1,2,3,7,9,10,11,12,14,18,19,20,21,23,24,25
3032,1,3,4,5,7,9,10,11,13,14,16,18,19,21,22,23
3033,1,2,3,5,7,9,10,11,12,14,16,19,20,22,23,24
3034,1,2,3,5,6,9,10,11,12,14,15,17,19,22,24,25
3035,1,5,6,7,11,13,14,16,17,18,19,21,22,23,24,25
3036,2,3,4,5,6,8,10,11,14,15,16,19,20,21,22,25
3037,2,4,5,7,10,11,15,16,17,18,19,20,21,22,23,24
3038,1,3,4,5,7,9,10,13,14,16,17,18,19,20,21,24
3039,1,3,4,5,7,8,9,10,11,12,13,17,22,23,24,25
3040,1,2,3,6,7,9,10,11,12,13,14,15,16,17,24,25
3041,2,4,5,6,7,9,11,12,14,15,16,17,20,21,23,25
3042,2,4,5,7,8,9,10,11,12,14,15,16,18,21,22,23
3043,1,2,3,4,5,7,8,10,11,12,15,18,20,21,22,25
3044,2,3,4,6,8,9,10,13,14,15,16,17,18,19,20,24
3045,1,2,3,4,6,7,13,14,15,17,18,19,21,22,23,24
3046,1,2,3,4,5,7,8,11,13,15,16,20,21,23,24,25
3047,3,4,5,6,7,8,9,10,11,15,17,19,20,22,23,24
3048,3,4,6,7,8,9,10,13,15,16,17,18,19,20,21,25
3049,2,3,5,6,7,8,10,12,13,14,18,19,20,23,24,25
3050,1,2,3,5,7,8,12,13,14,15,16,17,18,19,21,25
3051,1,2,3,4,7,9,11,12,13,17,18,19,20,22,24,25
3052,1,2,3,4,5,6,7,8,11,14,16,18,19,20,22,23
3053,3,5,6,7,10,11,13,14,15,16,17,19,20,21,22,24
3054,1,2,3,5,6,8,11,12,13,16,17,18,21,22,23,25
3055,1,2,5,6,7,9,10,12,14,15,16,17,18,21,24,25
3056,1,2,3,4,5,6,8,10,12,14,15,17,18,20,22,23
3057,2,3,4,6,8,11,13,14,15,17,18,19,20,22,23,25
3058,1,2,5,7,8,9,11,15,16,17,18,20,21,22,24,25
3059,1,3,5,6,7,8,9,10,12,13,15,18,20,22,23,24
3060,1,2,5,6,8,9,10,11,15,16,17,18,19,21,23,24
3061,1,2,3,6,7,10,11,12,14,15,17,18,20,21,22,25
3062,1,2,3,8,9,11,12,13,14,16,18,19,20,22,23,25
3063,1,4,6,7,9,11,12,14,15,17,20,21,22,23,24,25
3064,1,2,3,4,5,6,7,12,13,15,17,18,19,21,24,25
3065,1,2,5,7,9,10,11,13,14,15,16,17,19,22,23,25
3066,1,2,4,5,6,8,10,12,13,15,16,17,20,21,22,23
3067,1,2,3,6,10,12,14,15,16,17,18,19,22,23,24,25
3068,1,3,4,5,7,8,10,11,15,17,18,19,20,22,23,25
3069,2,3,4,5,6,9,10,11,12,15,16,17,18,22,23,25
3070,5,6,7,8,10,11,12,14,17,18,19,21,22,23,24,25
3071,1,2,3,7,8,10,11,12,14,15,16,17,20,22,23,25
3072,2,3,4,6,8,9,10,11,12,13,17,20,22,23,24,25
3073,1,3,4,6,7,8,9,12,13,16,18,19,21,22,23,25
3074,2,4,5,8,9,10,12,13,14,16,17,19,21,22,23,24
3075,1,3,5,6,8,10,11,12,14,15,16,18,19,20,22,25
3076,4,6,7,8,9,10,11,13,15,16,17,18,22,23,24,25
3077,1,3,4,5,7,8,9,11,13,16,17,19,21,22,23,24
3078,3,4,5,7,8,9,12,13,15,16,17,19,20,21,24,25
3079,1,2,4,5,6,8,9,10,12,16,18,19,20,21,22,23
3080,1,3,5,7,8,12,13,14,16,17,18,20,21,22,24,25
3081,2,4,8,9,10,11,12,13,14,15,16,19,20,21,22,25
3082,1,2,3,4,6,8,9,11,13,16,18,19,22,23,24,25
3083,1,2,3,4,5,7,10,11,12,13,15,16,21,23,24,25
3084,1,2,4,5,6,7,8,11,13,15,17,18,19,21,24,25
3085,1,2,3,4,5,6,8,9,10,13,14,17,19,21,22,24
3086,3,5,6,7,10,11,13,14,15,16,17,18,19,20,21,24
3087,1,3,4,5,7,9,13,14,15,16,17,18,22,23,24,25
3088,1,2,4,6,8,11,13,14,15,16,19,20,21,22,23,24
3089,2,4,8,9,10,11,12,13,15,17,18,19,20,22,23,24
3090,1,2,3,7,12,13,14,15,16,17,18,21,22,23,24,25
3091,3,4,8,9,10,11,14,15,16,17,18,19,21,22,23,24
3092,3,4,6,7,8,10,11,12,13,19,20,21,22,23,24,25
3093,1,2,3,4,7,8,9,10,11,14,17,20,21,22,24,25
3094,1,2,3,4,5,6,9,10,11,12,13,14,15,20,21,25
3095,1,5,6,7,8,9,10,13,14,15,16,18,20,22,23,24
3096,1,4,5,8,9,10,12,14,15,16,17,18,20,21,23,25
3097,1,3,5,6,10,12,13,14,15,16,18,19,21,22,23,25
3098,3,7,8,9,11,12,13,14,15,16,19,20,21,22,24,25
3099,2,3,4,5,7,8,12,13,14,16,17,18,19,21,23,25
3100,1,2,3,4,5,7,9,10,14,15,16,17,18,20,22,25
3101,1,5,6,7,8,9,11,12,13,14,15,17,18,21,22,25
3102,4,6,7,8,10,11,12,13,14,15,16,20,21,22,23,25
3103,1,6,7,8,9,10,11,12,15,16,17,19,21,22,23,25
3104,1,3,4,5,8,9,12,13,15,16,18,19,20,22,24,25
3105,2,4,5,7,8,9,10,12,14,15,16,17,19,20,22,24
3106,5,6,7,9,10,11,12,13,14,15,16,18,19,21,22,24
3107,1,6,7,8,9,10,11,15,16,19,20,21,22,23,24,25
3108,1,2,3,4,6,7,10,11,12,17,18,19,20,21,22,23
3109,2,3,4,5,6,7,8,9,12,13,14,15,18,22,24,25
3110,1,2,3,4,5,7,8,9,11,14,15,16,20,22,23,24
3111,1,3,5,6,7,9,12,14,15,16,19,20,21,23,24,25
3112,1,2,6,7,8,10,11,14,15,17,18,19,20,21,22,23
3113,1,2,4,6,9,10,11,12,13,16,17,18,21,22,24,25
3114,2,3,4,5,8,10,11,12,13,14,15,18,20,21,23,24
3115,1,2,3,4,5,6,8,10,14,15,16,18,19,21,22,23
3116,1,2,3,4,5,7,9,11,12,14,15,16,17,18,20,21
3117,1,2,3,4,5,6,8,9,11,12,15,16,18,19,22,24
3118,3,4,6,8,9,11,12,13,15,17,18,19,20,21,24,25
3119,3,4,6,7,10,11,12,13,15,16,17,18,19,20,21,23
3120,1,2,4,5,7,8,9,10,12,14,17,18,19,20,23,25
3121,1,2,3,4,6,7,8,11,12,13,14,15,16,20,22,24
3122,1,2,3,4,6,7,9,10,12,15,16,18,20,21,22,25
3123,1,2,4,6,7,8,9,12,13,14,16,17,19,21,22,23
3124,2,3,5,6,7,8,9,10,12,14,16,17,22,23,24,25
3125,1,4,5,6,7,9,11,13,14,15,16,17,18,19,22,23
3126,1,3,4,5,7,8,9,10,12,13,15,16,17,21,22,23
3127,1,2,3,6,7,8,9,10,11,12,13,16,17,18,20,21
3128,1,3,4,5,8,10,11,12,13,15,17,18,19,20,22,23
3129,1,3,6,7,8,9,10,11,13,14,16,17,18,21,22,23
3130,1,2,3,5,6,7,8,9,10,11,12,13,14,16,17,20
3131,1,3,4,6,7,14,15,17,18,19,20,21,22,23,24,25
3132,1,2,4,5,7,8,11,12,13,15,16,17,19,22,23,25
3133,2,3,5,6,7,9,10,11,12,14,16,17,20,21,22,24
3134,1,2,3,6,7,8,9,10,13,14,17,18,21,22,24,25
3135,4,5,6,7,8,9,10,11,13,15,18,19,20,22,23,25
3136,1,3,5,6,8,10,11,12,15,17,18,19,20,22,23,24
3137,1,3,4,5,6,7,8,10,12,15,16,17,18,19,21,24
3138,2,3,4,5,6,7,9,10,11,14,15,16,18,22,23,24
3139,3,4,5,7,8,9,10,12,15,17,18,19,20,21,24,25
3140,1,3,4,5,7,8,12,14,15,16,17,18,19,20,22,25
3141,2,3,4,5,6,7,9,10,11,15,16,17,18,19,20,25
3142,3,4,5,6,8,9,10,11,12,14,18,19,21,23,24,25
3143,1,2,4,7,10,11,12,15,16,17,18,20,21,23,24,25
3144,1,2,5,7,8,9,13,14,15,16,17,18,19,21,23,24
3145,1,3,6,8,9,10,12,14,15,17,18,19,21,22,23,24
3146,1,2,4,9,10,11,12,13,14,15,16,17,18,19,21,23
3147,1,2,3,7,8,9,10,12,14,16,17,18,20,21,22,23
3148,1,2,5,6,8,10,12,13,16,17,18,20,21,22,23,24
3149,3,4,5,6,7,8,9,11,12,14,15,16,18,22,23,24
3150,4,6,7,9,10,11,12,13,14,15,16,18,21,22,24,25
3151,2,3,6,7,8,9,13,15,16,17,18,19,20,21,22,25
3152,1,2,3,4,6,7,9,10,12,15,16,19,20,21,24,25
3153,1,4,7,8,10,11,12,15,16,17,18,19,20,21,22,23
3154,2,3,4,5,7,8,9,10,12,13,14,17,19,20,22,23
3155,1,2,3,4,5,7,8,9,10,11,12,18,20,21,23,25
3156,1,2,4,6,8,9,10,11,14,15,16,17,19,20,21,22
3157,3,4,5,8,9,10,12,13,14,17,18,19,20,21,23,25
3158,3,6,7,8,9,10,11,12,16,17,19,20,22,23,24,25
3159,2,3,5,6,10,11,12,14,15,16,19,21,22,23,24,25
3160,1,2,5,7,8,9,10,12,14,15,18,19,21,22,23,25
3161,1,2,3,4,5,8,9,11,12,13,14,16,17,18,19,24
3162,1,2,3,5,6,8,11,12,14,16,17,18,19,21,22,24
3163,1,3,5,6,7,9,10,13,14,16,18,19,20,23,24,25
3164,2,3,4,5,6,8,10,13,14,15,16,18,19,20,21,22
3165,1,5,6,7,8,9,10,13,14,15,16,18,20,22,23,24
3166,1,3,4,5,6,8,13,14,15,17,18,19,20,22,24,25
3167,3,5,7,8,9,10,11,12,13,14,16,17,18,22,24,25
3168,1,2,3,4,5,6,7,8,9,10,15,16,17,18,23,25
3169,1,2,3,4,5,6,7,9,13,15,16,17,18,19,23,24
3170,1,2,3,5,7,8,10,13,14,17,18,20,21,22,23,24
3171,3,6,7,8,9,10,14,15,16,17,19,20,21,22,23,25
3172,1,2,3,4,6,7,9,10,11,12,13,14,15,20,21,23
3173,1,2,7,8,9,10,12,13,14,16,17,19,21,22,24,25
3174,1,3,4,6,7,8,9,10,11,16,20,21,22,23,24,25
3175,2,3,5,7,8,9,10,11,12,13,15,19,20,21,24,25
3176,3,4,5,6,8,9,10,12,14,15,16,17,20,23,24,25
3177,3,5,6,7,8,9,11,12,13,14,16,17,22,23,24,25
3178,1,2,4,6,8,10,11,12,15,17,18,19,20,22,23,24
3179,1,3,4,5,7,9,10,11,12,13,17,18,20,21,24,25
3180,2,4,7,8,10,11,13,14,15,17,19,20,22,23,24,25
3181,1,2,4,5,6,7,9,10,12,14,15,16,20,22,23,25
3182,2,3,5,6,7,10,12,13,14,17,18,20,21,23,24,25
3183,1,2,4,6,7,8,9,10,11,12,14,17,18,20,21,23
3184,2,3,5,7,8,9,12,13,15,16,19,20,21,22,23,24
3185,3,4,7,8,9,11,12,13,14,16,18,19,20,21,22,24
3186,2,3,4,5,7,8,9,10,11,15,16,17,20,21,23,25
3187,3,4,7,8,9,10,11,12,15,16,18,19,20,22,23,25
3188,1,3,10,11,12,14,15,16,17,18,19,21,22,23,24,25
3189,1,2,5,7,8,9,11,13,14,15,16,17,19,21,22,24
3190,2,5,7,9,10,11,12,13,14,15,17,18,19,21,22,23
3191,2,4,5,6,10,11,12,14,16,17,19,20,21,22,24,25
3192,1,5,8,9,11,13,14,16,17,18,19,20,21,22,24,25
3193,3,6,8,9,11,13,14,15,16,17,18,19,20,21,22,24
3194,1,2,3,5,9,10,11,12,15,16,17,21,22,23,24,25
3195,1,2,3,4,5,6,7,8,10,12,13,16,17,20,22,23
3196,1,2,3,8,9,11,12,14,15,16,17,18,22,23,24,25
3197,2,3,4,6,7,8,9,10,11,13,15,17,18,20,22,25
3198,2,3,4,8,9,11,15,16,17,19,20,21,22,23,24,25
3199,1,2,3,4,5,7,9,10,13,14,16,17,18,19,21,22
3200,1,2,4,5,6,7,8,11,13,14,15,18,20,21,24,25
3201,1,3,5,7,8,11,12,13,16,17,20,21,22,23,24,25
3202,1,4,5,6,7,12,14,15,17,18,19,20,21,22,23,24
3203,1,2,4,5,7,9,11,13,14,15,17,20,21,22,24,25
3204,3,4,6,7,8,9,10,12,13,14,15,16,17,20,21,24
3205,1,4,5,9,10,11,13,15,16,17,18,19,21,23,24,25
3206,1,2,3,4,6,9,10,11,12,13,14,17,20,22,23,24
3207,1,4,5,6,7,8,9,12,13,14,17,18,19,20,23,25
3208,2,3,5,6,7,8,9,10,12,13,18,19,21,22,23,24
